pointid	key	value	Naam	area_prop_sb	openheid_klasse	openheid_waarde	is_sbp	X	Y
Ol_4019.1.3	highway	tertiary	Oostelijke leemstreek	0	3	1.40037453174591	0	230643.614176336	170990.114635751
Ol_4019.1.4	highway	tertiary	Oostelijke leemstreek	0	3	1.382204413414	0	230689.442754968	170970.055721126
Ol_4019.1.5	highway	tertiary	Oostelijke leemstreek	0	3	1.36065602302551	0	230735.2713336	170949.996806502
Ol_4019.1.7	highway	tertiary	Oostelijke leemstreek	0	2	1.32158005237579	0	230826.935254298	170909.89443599
Ol_4019.1.8	highway	tertiary	Oostelijke leemstreek	0	2	1.31105494499207	0	230872.747602722	170889.798480993
Ol_4019.1.9	highway	tertiary	Oostelijke leemstreek	0	2	1.28810060024261	0	230918.559951146	170869.702525996
Ol_4021.2	highway	unclassified	Oostelijke leemstreek	0	1	1.19155430793762	0	229846.799989644	170704.813248021
Ol_4021.3	highway	unclassified	Oostelijke leemstreek	0	1	1.19567668437958	0	229897.32531291	170715.043672426
Ol_4022	highway	path	Oostelijke leemstreek	0	2	1.27351295948029	0	230789.448474427	171561.741455431
Ol_4025	highway	unclassified	Oostelijke leemstreek	0	3	1.42292809486389	0	230761.183000802	171926.284792316
Ol_4025.1	highway	unclassified	Oostelijke leemstreek	0	3	1.42192077636719	0	230766.820885487	171971.916518919
Ol_4025.2	highway	unclassified	Oostelijke leemstreek	0	3	1.41521716117859	0	230772.165175277	172017.585929926
Ol_4025.3	highway	unclassified	Oostelijke leemstreek	0	3	1.40183317661285	0	230774.995869587	172063.463627368
Ol_4025.4	highway	unclassified	Oostelijke leemstreek	0	3	1.38835120201111	0	230779.543998828	172109.219111567
Ol_4028	highway	track	Oostelijke leemstreek	0	3	1.47752475738525	1	208790.720612862	165753.429418137
Ol_4028.1	highway	track	Oostelijke leemstreek	0	3	1.50098645687103	1	208749.28801388	165724.342668604
Ol_4028.10	highway	track	Oostelijke leemstreek	0	4	1.55085158348083	1	208377.845675893	165460.512474208
Ol_4028.11	highway	track	Oostelijke leemstreek	0	4	1.55249440670013	1	208336.800948854	165430.882077495
Ol_4028.12	highway	track	Oostelijke leemstreek	0	4	1.55370819568634	1	208311.454054071	165388.075585558
Ol_4028.13	highway	track	Oostelijke leemstreek	0	4	1.5519495010376	1	208293.943610559	165340.665753661
Ol_4028.14	highway	track	Oostelijke leemstreek	0	4	1.54967951774597	1	208264.365912079	165299.834351712
Ol_4028.16	highway	track	Oostelijke leemstreek	0	4	1.54252958297729	1	208220.340657481	165209.016432163
Ol_4028.17	highway	track	Oostelijke leemstreek	0	4	1.53812110424042	1	208197.31487928	165163.958762189
Ol_4028.18	highway	track	Oostelijke leemstreek	0	4	1.538210272789	0	208176.51780183	165117.972696636
Ol_4028.19	highway	track	Oostelijke leemstreek	0	4	1.53633785247803	0	208151.030348319	165074.262689353
Ol_4028.2	highway	track	Oostelijke leemstreek	0	4	1.51096332073212	1	208707.998745125	165695.052895064
Ol_4028.3	highway	track	Oostelijke leemstreek	0	4	1.52193677425385	1	208666.811376783	165665.620101697
Ol_4028.4	highway	track	Oostelijke leemstreek	0	4	1.52921831607819	1	208625.663374712	165636.132118003
Ol_4028.5	highway	track	Oostelijke leemstreek	0	4	1.53848707675934	1	208584.290266806	165606.961593208
Ol_4028.6	highway	track	Oostelijke leemstreek	0	4	1.54485976696014	1	208542.849261161	165577.886822222
Ol_4028.7	highway	track	Oostelijke leemstreek	0	4	1.55073356628418	1	208501.537621341	165548.628739689
Ol_4028.8	highway	track	Oostelijke leemstreek	0	4	1.55180823802948	1	208460.257536655	165519.325943491
Ol_4028.9	highway	track	Oostelijke leemstreek	0	4	1.55070555210114	1	208418.985572545	165490.011765035
Ol_4030	highway	track	Oostelijke leemstreek	0	3	1.36644077301025	0	231778.508286019	170131.662703386
Ol_4030.1	highway	track	Oostelijke leemstreek	0	2	1.34875679016113	0	231729.486065074	170162.649861466
Ol_4030.2	highway	track	Oostelijke leemstreek	0	2	1.33832192420959	0	231691.564066074	170205.670007625
Ol_4031.1	highway	track	Oostelijke leemstreek	0	3	1.37469744682312	0	231735.722515855	170074.07790278
Ol_4031.2	highway	track	Oostelijke leemstreek	0	3	1.37084984779358	0	231690.297087587	170052.330948277
Ol_4031.3	highway	track	Oostelijke leemstreek	0	3	1.38253879547119	0	231644.137094018	170032.242253943
Ol_4031.4	highway	track	Oostelijke leemstreek	0	3	1.39587771892548	0	231595.504815275	170019.262240481
Ol_4044	highway	track	Oostelijke leemstreek	0	1	1.24362051486969	0	230899.139042459	171441.260152442
Ol_4046	highway	path	Oostelijke leemstreek	0	2	1.27822303771973	0	230926.014246624	171151.923368276
Ol_4046.1	highway	path	Oostelijke leemstreek	0	2	1.27199470996857	0	230953.023258911	171110.180526258
Ol_4046.2	highway	path	Oostelijke leemstreek	0	2	1.27227246761322	0	230981.397093869	171069.334930551
Ol_4046.3	highway	path	Oostelijke leemstreek	0	2	1.27261137962341	0	231009.549197917	171028.336092607
Ol_4046.4	highway	path	Oostelijke leemstreek	0	2	1.27112150192261	0	231037.701301966	170987.337254664
Ol_4046.5	highway	path	Oostelijke leemstreek	0	2	1.26238834857941	0	231066.079997588	170946.501809724
Ol_4046.6	highway	path	Oostelijke leemstreek	0	2	1.25125730037689	0	231096.089720085	170906.842482565
Ol_4049	highway	track	Oostelijke leemstreek	0	3	1.43644976615906	0	220489.138331219	165072.534809835
Ol_4050.1	highway	unclassified	Oostelijke leemstreek	0	3	1.49406147003174	0	220516.670230102	164887.168806581
Ol_4051	highway	path	Oostelijke leemstreek	0	2	1.3456175327301	1	220896.65877901	165330.796501117
Ol_4051.1	highway	path	Oostelijke leemstreek	0	2	1.34108912944794	1	220859.416002524	165360.996116086
Ol_4051.2	highway	path	Oostelijke leemstreek	0	2	1.33595299720764	1	220820.898349626	165389.176899307
Ol_4051.3	highway	path	Oostelijke leemstreek	0	2	1.34949469566345	1	220804.517421771	165434.063929397
Ol_4051.4	highway	path	Oostelijke leemstreek	0	3	1.36618709564209	1	220770.751444626	165466.333550358
Ol_4051.5	highway	path	Oostelijke leemstreek	0	3	1.38010692596436	1	220726.954358331	165485.783070628
Ol_4052	highway	unclassified	Oostelijke leemstreek	0	3	1.36880135536194	0	220437.877762336	165281.864297519
Ol_4052.1	highway	unclassified	Oostelijke leemstreek	0	3	1.37006449699402	0	220392.603225649	165251.149572715
Ol_4052.2	highway	unclassified	Oostelijke leemstreek	0	3	1.38145565986633	0	220364.131939123	165203.959937911
Ol_4053	highway	unclassified	Oostelijke leemstreek	0	3	1.41540884971619	1	220635.253645716	165568.558551926
Ol_4053.1	highway	unclassified	Oostelijke leemstreek	0	3	1.40014266967773	1	220617.406808905	165530.74638667
Ol_4053.2	highway	unclassified	Oostelijke leemstreek	0	3	1.38328945636749	1	220595.019192815	165495.448966388
Ol_4054	highway	unclassified	Oostelijke leemstreek	0	3	1.36384916305542	1	221608.514062852	165344.187062873
Ol_4054.1	highway	unclassified	Oostelijke leemstreek	0	2	1.34932708740234	1	221600.771432621	165296.960679649
Ol_4054.2	highway	unclassified	Oostelijke leemstreek	0	3	1.3664116859436	1	221592.055134715	165249.915361655
Ol_4054.3	highway	unclassified	Oostelijke leemstreek	0	3	1.36488807201385	1	221578.199762668	165204.214493272
Ol_4058	highway	tertiary	Oostelijke leemstreek	0	3	1.39439010620117	1	222629.325437019	165455.0485316
Ol_4058.1	highway	tertiary	Oostelijke leemstreek	0	3	1.39311301708221	1	222653.064999594	165499.947501187
Ol_4058.10	highway	tertiary	Oostelijke leemstreek	0	3	1.41701209545135	1	222882.719335992	165888.560402711
Ol_4058.2	highway	tertiary	Oostelijke leemstreek	0	3	1.40311181545258	1	222680.955320807	165542.384474403
Ol_4058.3	highway	tertiary	Oostelijke leemstreek	0	3	1.41637468338013	1	222709.623719189	165584.314962198
Ol_4058.4	highway	tertiary	Oostelijke leemstreek	0	3	1.42818474769592	1	222738.292117571	165626.245449993
Ol_4058.5	highway	tertiary	Oostelijke leemstreek	0	3	1.4317764043808	1	222766.960515952	165668.175937787
Ol_4058.6	highway	tertiary	Oostelijke leemstreek	0	3	1.44267630577087	1	222795.636229218	165710.101412558
Ol_4058.7	highway	tertiary	Oostelijke leemstreek	0	3	1.44866240024567	1	222824.396257357	165751.969104803
Ol_4058.8	highway	tertiary	Oostelijke leemstreek	0	3	1.43077206611633	1	222853.156285496	165793.836797047
Ol_4058.9	highway	tertiary	Oostelijke leemstreek	0	3	1.42314088344574	1	222877.255782372	165838.092297466
Ol_4059.1	highway	track	Oostelijke leemstreek	0	1	1.2455096244812	1	221854.228639355	165262.805703967
Ol_4059.3	highway	track	Oostelijke leemstreek	0	2	1.25507819652557	1	221833.895449037	165344.639629089
Ol_4059.4	highway	track	Oostelijke leemstreek	0	2	1.26962423324585	1	221788.938781807	165367.15328147
Ol_4059.5	highway	track	Oostelijke leemstreek	0	2	1.28485310077667	1	221738.706380221	165370.65559551
Ol_4059.6	highway	track	Oostelijke leemstreek	0	2	1.3105548620224	1	221688.17797932	165369.5134591
Ol_4060	highway	track	Oostelijke leemstreek	0	3	1.43397212028503	1	221243.30447448	165366.262419844
Ol_4060.1	highway	track	Oostelijke leemstreek	0	3	1.41167414188385	1	221193.476653975	165343.5082666
Ol_4060.2	highway	track	Oostelijke leemstreek	0	3	1.39551794528961	1	221139.217142435	165338.320277416
Ol_4060.3	highway	track	Oostelijke leemstreek	0	3	1.38200891017914	1	221084.21248265	165338.514888541
Ol_4061.1	highway	track	Oostelijke leemstreek	0	3	1.35306060314178	1	220931.900000183	165298.133823616
Ol_4062	highway	path	Oostelijke leemstreek	0	2	1.26659321784973	1	221944.741218115	165231.995279719
Ol_4062.1	highway	path	Oostelijke leemstreek	0	2	1.28736984729767	1	221989.914881988	165249.41516716
Ol_4062.2	highway	path	Oostelijke leemstreek	0	2	1.27960979938507	1	222024.81862597	165288.892003087
Ol_4062.3	highway	path	Oostelijke leemstreek	0	2	1.28646147251129	1	222063.82314548	165323.018703789
Ol_4062.4	highway	path	Oostelijke leemstreek	0	2	1.27851164340973	1	222093.696488752	165366.426943566
Ol_4062.5	highway	path	Oostelijke leemstreek	0	2	1.28208136558533	1	222125.715096096	165408.210104693
Ol_4062.6	highway	path	Oostelijke leemstreek	0	2	1.28674399852753	1	222161.689615661	165446.576414059
Ol_4062.7	highway	path	Oostelijke leemstreek	0	2	1.29961133003235	1	222206.863772135	165452.716451473
Ol_4067.1	highway	track	Oostelijke leemstreek	0.209203459496152	3	1.47275185585022	1	240544.618670783	167898.875048957
Ol_4067.2	highway	track	Oostelijke leemstreek	0.228155585342059	3	1.43163669109344	1	240592.592338181	167914.667630357
Ol_4067.3	highway	track	Oostelijke leemstreek	0.244756945928161	3	1.42493605613708	1	240634.262735222	167889.072474992
Ol_4067.4	highway	track	Oostelijke leemstreek	0.258542907064607	3	1.43059182167053	1	240673.413713014	167857.15359634
Ol_4068	highway	path	Oostelijke leemstreek	0.0159340711966415	4	1.53399062156677	1	240744.195774836	167399.84339196
Ol_4068.1	highway	path	Oostelijke leemstreek	0.0458062882859785	4	1.53056538105011	1	240789.946110881	167414.98007283
Ol_4069	highway	track	Oostelijke leemstreek	0.346038236558802	3	1.391197681427	1	241009.386548586	167680.139062382
Ol_4069.1	highway	track	Oostelijke leemstreek	0.339827047937455	3	1.41164970397949	1	240962.041985931	167662.170566613
Ol_4069.2	highway	track	Oostelijke leemstreek	0.324139079403163	3	1.44288194179535	1	240913.630391727	167647.909310383
Ol_4069.3	highway	track	Oostelijke leemstreek	0.303875882835339	3	1.46344411373138	1	240863.709203593	167639.378224802
Ol_4069.4	highway	track	Oostelijke leemstreek	0.27141538708951	3	1.48355638980865	1	240813.788015458	167630.847139222
Ol_4069.5	highway	track	Oostelijke leemstreek	0.22383535047572	3	1.50574111938477	1	240763.524289884	167624.846314807
Ol_4069.6	highway	track	Oostelijke leemstreek	0.155927570703472	4	1.51562368869781	1	240713.131712882	167619.797292226
Ol_4069.7	highway	track	Oostelijke leemstreek	0.0995699890933363	4	1.52533411979675	1	240662.688082029	167615.396872299
Ol_4069.8	highway	track	Oostelijke leemstreek	0.0517506154629272	4	1.53620231151581	1	240612.126148611	167612.499401862
Ol_4074	highway	track	Oostelijke leemstreek	0	2	1.2681348323822	0	225588.449949768	165266.614747237
Ol_4074.1	highway	track	Oostelijke leemstreek	0	2	1.27493250370026	0	225635.97127924	165278.936583029
Ol_4074.10	highway	track	Oostelijke leemstreek	0	1	1.1742457151413	0	226063.414531255	165390.781146019
Ol_4074.11	highway	track	Oostelijke leemstreek	0	1	1.17792749404907	0	226110.951859008	165403.041908936
Ol_4074.12	highway	track	Oostelijke leemstreek	0	1	1.17066931724548	0	226158.479766324	165415.339182403
Ol_4074.2	highway	track	Oostelijke leemstreek	0	2	1.27156245708466	0	225683.466841969	165291.35819442
Ol_4074.3	highway	track	Oostelijke leemstreek	0	2	1.28450131416321	0	225730.932351637	165303.893261186
Ol_4074.4	highway	track	Oostelijke leemstreek	0	2	1.27247107028961	0	225778.348988405	165316.612831388
Ol_4074.5	highway	track	Oostelijke leemstreek	0	2	1.26910018920898	0	225825.765625173	165329.33240159
Ol_4074.6	highway	track	Oostelijke leemstreek	0	2	1.25724959373474	0	225873.272339901	165341.71077551
Ol_4074.7	highway	track	Oostelijke leemstreek	0	1	1.24292373657227	0	225920.788330439	165354.054014619
Ol_4074.8	highway	track	Oostelijke leemstreek	0	1	1.21402907371521	0	225968.325679316	165366.314640934
Ol_4074.9	highway	track	Oostelijke leemstreek	0	1	1.19256639480591	0	226015.870105286	165378.547893477
Ol_4075.1	highway	path	Oostelijke leemstreek	0	2	1.2923367023468	0	225463.454692593	165198.854615284
Ol_4075.2	highway	path	Oostelijke leemstreek	0	2	1.27757966518402	0	225502.108099301	165169.554651725
Ol_4075.3	highway	path	Oostelijke leemstreek	0	2	1.26859498023987	0	225549.807112828	165171.807463053
Ol_4075.4	highway	path	Oostelijke leemstreek	0	1	1.24795591831207	0	225591.904944288	165193.538082491
Ol_4076	highway	track	Oostelijke leemstreek	0	2	1.25894045829773	0	224833.801649515	165443.578736511
Ol_4076.1	highway	track	Oostelijke leemstreek	0	2	1.30268085002899	0	224818.301923394	165395.603164257
Ol_4076.2	highway	track	Oostelijke leemstreek	0	2	1.32876324653625	0	224791.244924359	165353.917456803
Ol_4078	highway	track	Oostelijke leemstreek	0	1	1.18235468864441	0	226307.403391821	165555.733303162
Ol_4078.1	highway	track	Oostelijke leemstreek	0	1	1.19521617889404	0	226332.537086883	165595.368913075
Ol_4078.2	highway	track	Oostelijke leemstreek	0	1	1.23444104194641	0	226362.80279851	165631.101310148
Ol_4086	highway	path	Oostelijke leemstreek	0	3	1.35193538665771	0	177510.412430997	168329.161739475
Ol_4087	highway	path	Oostelijke leemstreek	0	2	1.34373497962952	0	177543.276951054	168366.605948272
Ol_4093	highway	unclassified	Oostelijke leemstreek	0	3	1.40515553951263	0	239764.157653099	169921.944531438
Ol_4094.5	highway	track	Oostelijke leemstreek	0	2	1.32782757282257	0	230680.782549365	163439.425279703
Ol_4094.6	highway	track	Oostelijke leemstreek	0	2	1.33575212955475	0	230648.758213492	163402.683172508
Ol_4094.7	highway	track	Oostelijke leemstreek	0	3	1.36088144779205	0	230642.309828812	163354.56008202
Ol_4101.1	highway	tertiary	Oostelijke leemstreek	0	4	1.54784882068634	1	226985.506947003	160264.013337539
Ol_4101.10	highway	tertiary	Oostelijke leemstreek	0	3	1.48828721046448	1	226540.442034902	160170.653946494
Ol_4101.2	highway	tertiary	Oostelijke leemstreek	0	4	1.55262935161591	1	226935.989207866	160253.955544712
Ol_4101.3	highway	tertiary	Oostelijke leemstreek	0	4	1.55894935131073	1	226886.471468729	160243.897751885
Ol_4101.4	highway	tertiary	Oostelijke leemstreek	0	4	1.55664896965027	1	226836.953729593	160233.839959058
Ol_4101.5	highway	tertiary	Oostelijke leemstreek	0	4	1.55100417137146	1	226787.435990456	160223.782166231
Ol_4101.6	highway	tertiary	Oostelijke leemstreek	0	4	1.5412837266922	1	226738.007779621	160213.296970377
Ol_4101.7	highway	tertiary	Oostelijke leemstreek	0	4	1.5275821685791	1	226688.616343441	160202.636214406
Ol_4101.8	highway	tertiary	Oostelijke leemstreek	0	4	1.51509189605713	1	226639.224907261	160191.975458435
Ol_4101.9	highway	tertiary	Oostelijke leemstreek	0	3	1.50289797782898	1	226589.833471082	160181.314702465
Ol_4104	highway	tertiary	Oostelijke leemstreek	0	2	1.34001505374908	0	217113.320774559	165383.4456543
Ol_4105	highway	tertiary	Oostelijke leemstreek	0	3	1.36627757549286	0	214590.34642856	166428.879791741
Ol_4105.1	highway	tertiary	Oostelijke leemstreek	0	3	1.3547648191452	0	214609.469897274	166485.968281205
Ol_4117	highway	tertiary	Oostelijke leemstreek	0	3	1.44826579093933	0	179561.309858972	169002.41643076
Ol_4121	highway	unclassified	Oostelijke leemstreek	0	3	1.41727089881897	0	221940.928901765	169091.289184563
Ol_4121.1	highway	unclassified	Oostelijke leemstreek	0	3	1.43776667118073	0	221957.995589648	169045.107295464
Ol_4121.10	highway	unclassified	Oostelijke leemstreek	0	2	1.34708642959595	0	222102.364659023	168627.206806409
Ol_4121.2	highway	unclassified	Oostelijke leemstreek	0	3	1.45254182815552	0	221975.062277531	168998.925406365
Ol_4121.3	highway	unclassified	Oostelijke leemstreek	0	3	1.45303356647491	0	221992.128965413	168952.743517265
Ol_4121.4	highway	unclassified	Oostelijke leemstreek	0	3	1.44469320774078	0	222009.012626914	168906.497314974
Ol_4121.5	highway	unclassified	Oostelijke leemstreek	0	3	1.4321141242981	0	222024.303503528	168859.70420934
Ol_4121.6	highway	unclassified	Oostelijke leemstreek	0	3	1.41707241535187	0	222037.544129441	168812.283490857
Ol_4121.7	highway	unclassified	Oostelijke leemstreek	0	3	1.39398050308228	0	222050.784755354	168764.862772373
Ol_4121.8	highway	unclassified	Oostelijke leemstreek	0	3	1.37538957595825	0	222064.025381268	168717.44205389
Ol_4121.9	highway	unclassified	Oostelijke leemstreek	0	3	1.35564231872559	0	222079.427237971	168670.721767061
Ol_4122	highway	track	Oostelijke leemstreek	0	3	1.43026828765869	0	183647.979438046	166931.996820456
Ol_4122.1	highway	track	Oostelijke leemstreek	0	3	1.42643630504608	0	183633.070245304	166880.831821977
Ol_4122.2	highway	track	Oostelijke leemstreek	0	3	1.42014515399933	0	183645.285620303	166828.922689771
Ol_4122.3	highway	track	Oostelijke leemstreek	0	3	1.42933094501495	0	183662.634615523	166777.949368884
Ol_4123	highway	track	Oostelijke leemstreek	0.0896739282830367	3	1.37111937999725	0	184428.632188418	165834.117568664
Ol_4123.1	highway	track	Oostelijke leemstreek	0.0875550196597795	3	1.40902400016785	0	184476.729227416	165826.92264361
Ol_4123.10	highway	track	Oostelijke leemstreek	0.022545043656114	3	1.49258613586426	1	184907.76439509	165828.682393726
Ol_4123.2	highway	track	Oostelijke leemstreek	0.0955354848121987	3	1.4233033657074	1	184524.956989538	165820.777241561
Ol_4123.3	highway	track	Oostelijke leemstreek	0.0923771943239724	3	1.45651865005493	1	184573.270323098	165815.269610658
Ol_4123.4	highway	track	Oostelijke leemstreek	0.0880291560549006	3	1.48055529594421	1	184621.417852291	165808.401068519
Ol_4123.5	highway	track	Oostelijke leemstreek	0.08254742412583	3	1.49843668937683	1	184669.565381485	165801.532526379
Ol_4123.6	highway	track	Oostelijke leemstreek	0.0714505270962117	3	1.50175642967224	1	184717.763170865	165795.029403605
Ol_4123.7	highway	track	Oostelijke leemstreek	0.0555202328270687	3	1.50577831268311	1	184766.293608106	165794.121980385
Ol_4123.8	highway	track	Oostelijke leemstreek	0.0341695940095452	4	1.51145672798157	1	184813.924869321	165803.401262639
Ol_4123.9	highway	track	Oostelijke leemstreek	0.0222882803050634	3	1.50306010246277	1	184860.590138326	165817.014687039
Ol_413	highway	path	Oostelijke leemstreek	0.0298790414502757	4	1.51695501804352	0	193015.136478797	168217.328226579
Ol_413.1	highway	path	Oostelijke leemstreek	0.0438402726747666	4	1.52066624164581	0	193059.283516173	168240.704947641
Ol_413.2	highway	path	Oostelijke leemstreek	0.0463264478781582	4	1.52132380008698	0	193103.575576989	168263.762840902
Ol_413.3	highway	path	Oostelijke leemstreek	0.0463264478781513	4	1.52167856693268	0	193151.015174353	168279.320112073
Ol_413.4	highway	path	Oostelijke leemstreek	0.0463264478781498	4	1.52259159088135	0	193198.978872192	168293.281332871
Ol_413.5	highway	path	Oostelijke leemstreek	0.046326447878149	4	1.52566623687744	0	193247.047468781	168306.875618052
Ol_413.6	highway	path	Oostelijke leemstreek	0.0463264478781559	4	1.52478563785553	0	193294.801234644	168321.417302788
Ol_4130.1	highway	track	Oostelijke leemstreek	0	4	1.55167472362518	1	184213.103511243	168968.213772941
Ol_4130.10	highway	track	Oostelijke leemstreek	0.197974242665291	4	1.55317270755768	1	184076.51493852	168543.520093634
Ol_4130.11	highway	track	Oostelijke leemstreek	0.206308688104832	4	1.54862332344055	1	184058.40386562	168496.395255097
Ol_4130.12	highway	track	Oostelijke leemstreek	0.196704081852714	4	1.5496951341629	1	184055.54235252	168445.577182091
Ol_4130.13	highway	track	Oostelijke leemstreek	0.173572916042894	4	1.54945206642151	1	184056.15539423	168394.634928513
Ol_4130.14	highway	track	Oostelijke leemstreek	0.150399534109705	4	1.54718041419983	1	184057.159248958	168343.695909442
Ol_4130.15	highway	track	Oostelijke leemstreek	0.13869289559286	4	1.54553198814392	1	184055.427762965	168292.845171029
Ol_4130.16	highway	track	Oostelijke leemstreek	0.120073759938714	4	1.54225564002991	1	184046.575349541	168242.698742271
Ol_4130.17	highway	track	Oostelijke leemstreek	0.101586479611673	4	1.54306149482727	1	184042.286019115	168192.020071007
Ol_4130.18	highway	track	Oostelijke leemstreek	0.084021350853157	4	1.54244661331177	1	184043.37042916	168141.140193197
Ol_4130.2	highway	track	Oostelijke leemstreek	0	4	1.55523717403412	1	184182.205929031	168927.702552708
Ol_4130.3	highway	track	Oostelijke leemstreek	0.00550469489673224	4	1.55750143527985	1	184159.193591193	168882.606169049
Ol_4130.4	highway	track	Oostelijke leemstreek	0.022547467942502	4	1.55883347988129	1	184153.133597819	168832.303383614
Ol_4130.5	highway	track	Oostelijke leemstreek	0.0389426009360781	4	1.55996441841125	1	184154.083911521	168781.365155732
Ol_4130.6	highway	track	Oostelijke leemstreek	0.0576386115623737	4	1.56056928634644	1	184152.418818307	168730.52559025
Ol_4130.7	highway	track	Oostelijke leemstreek	0.112950452762909	4	1.55971443653107	1	184141.73407037	168680.807563671
Ol_4130.8	highway	track	Oostelijke leemstreek	0.149910843862398	4	1.55881810188293	1	184125.09365382	168632.704298134
Ol_4130.9	highway	track	Oostelijke leemstreek	0.176405663149036	4	1.55634343624115	1	184104.041554226	168586.357410963
Ol_4134.2	highway	tertiary	Oostelijke leemstreek	0	3	1.43170213699341	0	180324.76003781	167496.496167979
Ol_4134.3	highway	tertiary	Oostelijke leemstreek	0	3	1.409304022789	0	180365.839670889	167524.145962414
Ol_4134.4	highway	tertiary	Oostelijke leemstreek	0	3	1.37680566310883	0	180406.840584995	167551.912044115
Ol_4134.5	highway	tertiary	Oostelijke leemstreek	0	3	1.36383199691772	0	180447.773094067	167579.779176858
Ol_4134.6	highway	tertiary	Oostelijke leemstreek	0	2	1.33864378929138	0	180488.705603139	167607.6463096
Ol_4134.7	highway	tertiary	Oostelijke leemstreek	0	2	1.31280887126923	0	180529.638112211	167635.513442342
Ol_4134.8	highway	tertiary	Oostelijke leemstreek	0	2	1.30423653125763	0	180570.396085862	167663.635226967
Ol_4134.9	highway	tertiary	Oostelijke leemstreek	0	2	1.28052973747253	0	180611.153693874	167691.757545067
Ol_4135.1	highway	unclassified	Oostelijke leemstreek	0	3	1.45525002479553	0	180190.835698025	167468.64946174
Ol_4135.2	highway	unclassified	Oostelijke leemstreek	0	3	1.46257567405701	0	180141.992097891	167467.262517824
Ol_4135.3	highway	unclassified	Oostelijke leemstreek	0	3	1.46452796459198	0	180099.493811967	167490.152728313
Ol_4135.4	highway	unclassified	Oostelijke leemstreek	0	3	1.46441388130188	0	180068.318773459	167528.140885262
Ol_4135.5	highway	unclassified	Oostelijke leemstreek	0	3	1.46899044513702	0	180034.84730049	167564.226899045
Ol_4139.1	highway	unclassified	Oostelijke leemstreek	0.0507380137775574	2	1.32245266437531	0	182064.209155752	168295.425423036
Ol_4139.2	highway	unclassified	Oostelijke leemstreek	0.03577969600252	2	1.326007604599	0	182047.853405581	168248.74083116
Ol_4139.3	highway	unclassified	Oostelijke leemstreek	0.0346685497386798	3	1.35891377925873	0	182086.404996047	168220.491643788
Ol_4139.5	highway	unclassified	Oostelijke leemstreek	0.0192520326433376	3	1.41809964179993	0	182132.38444837	168141.648031436
Ol_4139.6	highway	unclassified	Oostelijke leemstreek	0.0251648525209316	3	1.44007503986359	0	182128.509304328	168092.575441863
Ol_4139.7	highway	unclassified	Oostelijke leemstreek	0.0334894418618369	3	1.45459616184235	0	182115.96248775	168044.859878524
Ol_414	highway	unclassified	Oostelijke leemstreek	0	3	1.50634360313416	0	192909.330632206	168168.746771697
Ol_4141	highway	tertiary	Oostelijke leemstreek	0.0941829518205594	3	1.45415282249451	0	181819.05794569	165420.056713611
Ol_4141.1	highway	tertiary	Oostelijke leemstreek	0.0703706622925145	3	1.4406795501709	0	181789.276624836	165460.122566302
Ol_4141.2	highway	tertiary	Oostelijke leemstreek	0.0512828458721297	3	1.44537746906281	0	181759.495303982	165500.188418992
Ol_4147	highway	unclassified	Oostelijke leemstreek	0	3	1.46943354606628	0	179138.96980425	170420.680518338
Ol_4147.1	highway	unclassified	Oostelijke leemstreek	0	3	1.47073101997375	0	179174.439495339	170390.707053753
Ol_4147.2	highway	unclassified	Oostelijke leemstreek	0	3	1.47216796875	0	179207.924540466	170358.807290925
Ol_4147.3	highway	unclassified	Oostelijke leemstreek	0	3	1.47089672088623	0	179236.826549717	170322.459231465
Ol_4147.4	highway	unclassified	Oostelijke leemstreek	0	3	1.46468663215637	0	179265.13385599	170285.661290425
Ol_4147.5	highway	unclassified	Oostelijke leemstreek	0	3	1.45722329616547	0	179292.248139469	170247.960850153
Ol_4148.1	highway	track	Oostelijke leemstreek	0	3	1.46362578868866	0	178942.962467985	170483.351126043
Ol_4148.2	highway	track	Oostelijke leemstreek	0	3	1.46631348133087	0	178987.208574707	170460.115573891
Ol_4148.3	highway	track	Oostelijke leemstreek	0	3	1.47205579280853	0	179041.548749074	170455.161444398
Ol_4149.2	highway	unclassified	Oostelijke leemstreek	0	4	1.5226823091507	0	178406.511636395	170799.634474177
Ol_4149.3	highway	unclassified	Oostelijke leemstreek	0	4	1.53132891654968	0	178429.71396114	170842.476474328
Ol_4149.5	highway	unclassified	Oostelijke leemstreek	0	4	1.52717876434326	0	178490.111116129	170919.945444877
Ol_4149.6	highway	unclassified	Oostelijke leemstreek	0	4	1.5180184841156	0	178521.001560098	170958.135621654
Ol_4149.7	highway	unclassified	Oostelijke leemstreek	0	4	1.51001751422882	0	178551.892004067	170996.325798431
Ol_4149.8	highway	unclassified	Oostelijke leemstreek	0	3	1.49901354312897	0	178582.782448035	171034.515975209
Ol_4149.9	highway	unclassified	Oostelijke leemstreek	0	3	1.48798000812531	0	178617.284791213	171069.437778059
Ol_4161	highway	track	Oostelijke leemstreek	0	3	1.44108521938324	0	179339.501499268	170169.469421745
Ol_4162	highway	track	Oostelijke leemstreek	0	3	1.38497698307037	0	178725.664194439	170363.170617584
Ol_4192	highway	path	Oostelijke leemstreek	0	2	1.33534204959869	0	179589.523585502	169642.888870983
Ol_4192.1	highway	path	Oostelijke leemstreek	0	2	1.33134984970093	0	179570.184932661	169691.333009425
