ExternalCode	Landbouw	Bos	HeideDuin	KLE	OKLE	MoerasWater	GeenKartering	SlikStrandSchor	Suburbaan	Urbaan	Som	Stratum
ES4723	322872.99	22159.98	0	0	5698.36	0	0	0	0	26623.83	377355.16	3
ES4724	541547.28	57451.69	0	0	14316.49	0	0	0	0	181824.32	795139.78	NA
ES4725	894168.04	42963.4	0	6521.62	2866.96	2667.92	0	0	2346.8	49059.94	1000594.68	3
ES4726	859745.18	51774.8	0	1923.93	2058.63	2742.75	0	0	10429.55	72123.83	1000798.67	3
ES4727	793502.63	9346.58	0	2970.44	8288.08	0	0	0	0	186490.56	1000598.29	3
ES4728	725253.84	34695.47	0	1312.47	6538.05	29400.83	0	0	0	203627.6	1000828.26	3
ES4729	835317.94	95867.93	0	1690.97	982.34	1003.61	0	0	0	65744.3	1000607.09	3
ES4730	833162.66	59792.92	0	4613.45	5510.06	3880.46	0	0	4814.73	89043.77	1000818.05	3
ES4731	685680.83	57424.19	0	9693.05	978.45	0	25092.49	0	56481.86	165255.64	1000606.51	NA
ES4732	772299.15	49867.25	0	11170.45	6596.88	4736.19	0	0	2059.6	154096.1	1000825.62	3
ES4733	789647.09	54453.41	1070.67	3799.48	6015.34	6822.79	0	0	15849.68	122940.31	1000598.77	3
ES4734	845290.01	29796.08	0	4012.77	6289.89	0	0	0	5929.95	109291.15	1000609.85	3
ES4735	850482.86	10649	0	33687.02	10997.87	0	0	0	15438.32	79140.56	1000395.63	3
ES4736	776225.59	5993.95	0	7381.99	2763.51	0	0	0	2384.53	205861.12	1000610.69	3
ES4737	826190.19	39380.03	0	0	4750.22	14502.19	39800.36	0	12122.59	64079.88	1000825.46	3
ES4738	690989.11	47022.23	0	12001.13	8501.14	54647.98	34590.51	0	132683.46	20193.42	1000628.98	NA
ES4739	880903.32	81765.11	0	0	2633.44	25608.86	0	0	0	9715.09	1000625.82	3
ES4740	651348.35	199770.54	0	0	3491.81	22429.22	77812.69	0	3437.53	42539.41	1000829.55	NA
ES4741	618525.44	8933.8	0	0	6060.43	0	34292.69	0	36309.84	296491.79	1000613.99	NA
ES4742	617892.51	27672.77	0	0	1464.51	0	0	0	41600.09	312223.32	1000853.2	NA
ES4743	825309.74	30695.55	0	0	2910.03	0	0	0	2133.68	139584.78	1000633.78	3
ES4744	636010.3	55041.62	147.05	0	1579.36	8856.5	43626.05	0	23566.98	231814.23	1000642.09	NA
ES4745	786875.5	102863.22	0	0	8105.68	72430.88	19228.88	0	1799.01	9572.49	1000875.66	3
ES4746	900425.37	26197.52	0	0	6217.41	27553.87	0	0	12771.77	27494.19	1000660.13	3
ES4747	776146.44	37042.14	0	0	11812.03	4290.96	0	0	19079.78	152469.14	1000840.49	3
ES4748	645321.49	47105.36	0	0	13196.33	35857.97	0	0	84112.96	175066.09	1000660.2	NA
ES4749	678413.12	56684.28	3723.99	0	39530.85	0	0	0	40290.38	181803.33	1000445.95	NA
ES4750	639771.93	27652.38	0	0	3779.36	0	0	0	6384.66	322873.76	1000462.09	NA
ES4751	590352.58	110874.4	0	0	9698.33	0	0	0	42786.54	247190.74	1000902.59	NA
ES4752	79098.64	184007.29	0	0	12471.82	3540.05	0	0	288625.87	432920.91	1000664.58	NA
ES4753	352298.54	51312.19	1868.59	0	15072.95	7978.38	52587.04	0	120427.57	399132.09	1000677.35	NA
ES4754	560376.82	59859.55	7904.55	0	6804.85	111461.62	61915.25	0	136779.07	55801.36	1000903.07	NA
ES4755	376796.15	151710.82	0	0	1502.29	10329.53	66136.76	0	377564.6	16656.33	1000696.48	NA
ES4756	695878.03	66800.09	0	0	9340.44	69209.26	32853.72	0	124561.45	2064.48	1000707.47	NA
ES4757	366656.14	50336.54	0	0	5298.91	118968.93	0	0	71127.51	388308.24	1000696.27	NA
ES4758	96945.65	156013.2	0	0	10142.55	2380.73	30864.09	0	92448.76	611916.57	1000711.55	NA
ES4759	178585.13	65517.61	0	0	22340.64	0	3124.14	13735.2	182129.98	535509.49	1000942.19	NA
ES4760	474004.61	2497.2	1607.93	0	713.29	0	119500.54	21298.26	313373.95	67739.46	1000735.24	NA
ES4761	594813.14	38492.29	129.32	0	1087.37	0	0	0	17808.23	348417.38	1000747.73	NA
ES4762	913446.39	9522.46	0	0	2304.48	9839.66	0	0	19010	46819.35	1000942.34	3
ES4763	507572.59	30154.88	0	0	0	0	0	0	0	462800.59	1000528.06	NA
ES4764	325567.24	27471.75	0	0	0	0	0	0	8532.05	638976.42	1000547.46	NA
ES4765	585761.13	9616.52	0	0	798.53	0	0	0	20604.05	383986.5	1000766.73	NA
ES4766	870858.24	4347.31	0	0	0.9	0	0	0	0	125551.71	1000758.16	3
ES4767	819765.96	0	0	0	5297.33	0	0	0	10173	165506.9	1000743.19	3
ES4768	885918.47	104295.16	0	0	8491.27	0	0	0	1694.02	375.08	1000774	3
ES4769	589936.26	282877.56	0	0	25671.8	0	0	0	4641.09	97859	1000985.71	NA
ES4770	675881.89	37964.72	0	0	1038.94	0	0	0	11277.02	274618.94	1000781.51	NA
ES4771	707173.15	15718.37	0	0	5426.54	0	0	0	0	272467.77	1000785.83	3
ES4772	925385.74	427.05	0	0	1167.91	0	0	0	29.04	73986.94	1000996.68	3
ES4773	815402.76	16010.42	0	0	1530.19	0	0	0	77008.53	90849.72	1000801.62	3
ES4774	877082.34	25640.13	0	0	6188.43	0	0	0	899.2	91002.84	1000812.94	3
ES4775	485924.57	43876.44	0	0	3029.6	0	0	0	2643.14	465339.15	1000812.9	NA
ES4776	748896.3	14830.13	0	0	2618.17	0	0	0	10237.68	224242.53	1000824.81	3
ES4777	905992.46	0	0	0	963.24	0	0	0	19224.97	74416.83	1000597.5	3
ES4778	895754.1	2433.93	0	0	0	1941.78	0	0	0	100484.79	1000614.6	3
ES4779	898372.35	30030.72	0	0	0	47205.97	7726.68	0	0	17505.68	1000841.4	3
ES4780	1000840.3	0	0	0	0	0	0	0	0	0	1000840.3	3
ES4781	280954.07	0	0	0	0	0	0	0	0	71123.81	352077.88	3
ES4824	117910.5	44073.85	0	0	1978.08	0	0	0	0	238.31	164200.74	3
ES4825	722243.79	242930.63	0	1472.47	0	0	0	0	0	33523.33	1000170.22	3
ES4826	778290.99	106025.59	0	1616.03	10979.3	0	0	0	15195.89	88678.52	1000786.32	3
ES4827	723231.18	73457.91	0	8206.89	7927.5	0	0	0	1868.06	185915.65	1000607.19	3
ES4828	840871.07	89220.6	0	6984.78	9092.81	0	0	0	526.77	53911.27	1000607.3	3
ES4829	792197.16	134361.54	0	6795.31	3815.64	0	0	0	11743.19	51690.12	1000602.96	3
ES4830	827684.73	15629.05	0	6529.32	3290.15	0	0	0	9266.46	138633.11	1001032.82	3
ES4831	788754.06	29770.68	0	1416.36	3954.9	0	0	0	932.72	175762.47	1000591.19	3
ES4832	841642.47	6991.76	0	9788.71	421.28	2533.55	0	0	15815.41	123413.51	1000606.69	3
ES4833	800009.41	10274.6	0	6246.56	3071.45	33090.65	0	0	0	147917.62	1000610.29	3
ES4834	880584.76	8736.76	0	0	4110.22	4717.81	0	0	0	102270.03	1000419.58	3
ES4835	926628.15	26079.42	0	1251.26	4130.4	0	0	0	2135.82	40600.63	1000825.68	3
ES4836	868595.83	46073.25	0	0	14203.05	1810.96	0	0	18863.95	51067.57	1000614.61	3
ES4837	590216.97	44370.97	0	0	27633.37	0	2813.09	0	50708.65	284894.69	1000637.74	NA
ES4838	684503.74	48592.79	0	0	2136.91	13057.43	32062.46	0	18721.77	201562.93	1000638.03	NA
ES4839	590706.15	189101.93	0	1725.1	6353.67	54853.81	59634.19	0	9630.9	88636.15	1000641.9	NA
ES4840	642740.6	81576.36	0	0	14938.45	3878.57	10587.72	0	19817.83	227524.54	1001064.07	NA
ES4841	565061.72	203627.37	0	0	15549.03	1500.57	0	0	19334.97	195560.68	1000634.34	NA
ES4842	810058.03	23955.38	0	0	1028.69	3952.23	0	0	56407.14	105244.42	1000645.89	3
ES4843	815186.38	39465.48	0	0	804.97	0	6876.87	0	5263.42	133051.46	1000648.58	3
ES4844	504638.45	110322.71	0	0	8128.84	29227.17	29553.26	0	1110.11	317692.84	1000673.38	NA
ES4845	389229	242992.3	0	429.98	6136.24	47170.03	54994.44	0	15578.18	244365.96	1000896.13	NA
ES4846	684834.33	126599.97	0	0	10833.51	95085.35	47931.05	0	19906.81	15689.58	1000880.6	NA
ES4847	557017.97	146721.84	0	0	29729.7	6172.59	0	0	10484.38	250531.31	1000657.79	NA
ES4848	776256.84	46440.69	0	0	14870.95	5216.34	0	0	70578.06	87115.02	1000477.9	3
ES4849	521282.97	25292.78	0	0	18365.78	93959.52	0	0	136897.21	204668.24	1000466.5	NA
ES4850	680605.77	160246.61	0	0	9141	0	5035.92	0	50520.36	95139.57	1000689.23	NA
ES4851	649541.66	97769.72	0	0	19248.85	9903.98	0	0	18369.75	206058.05	1000892.01	NA
ES4852	104394.74	99291.71	0	0	0	10116.07	0	0	409630.08	377455.87	1000888.47	NA
ES4853	295517.52	116482.98	1985.55	0	9166.81	22683.46	64750.52	0	359068.44	131037.77	1000693.05	NA
ES4854	118188.19	182337.69	0	0	12051.8	120946.56	60815.41	0	266902.28	239465.51	1000707.44	NA
ES4855	89118.19	151930.97	0	0	16309.13	75397.12	29068.12	0	403611.12	235269.35	1000704	NA
ES4856	59049.77	54448.79	0	0	17861.69	18799.57	15484.34	0	225201.66	609846.96	1000692.78	NA
ES4857	59670.82	66335.93	3923.39	0	1747.97	12494.62	26686.9	0	64886.6	764978.7	1000724.93	6
ES4858	33236.3	62171.9	0	0	115.78	0	13115.77	0	9390.27	882678.31	1000708.33	6
ES4859	135988.32	54216.37	0	0	6517.42	0	0	0	13698.01	790502.84	1000922.96	6
ES4860	262646.16	105965.29	0	0	12011.67	0	58445.89	5116.06	509766.43	46764.7	1000716.2	NA
ES4861	647409.05	27436.19	0	0	0	0	89331.03	0	138453.24	98293.77	1000923.28	NA
ES4862	620009.92	6733.31	0	0	2510.03	0	0	0	11652.11	359802.48	1000707.85	NA
ES4863	765199.88	7192.95	0	0	10569.14	0	0	0	2516.01	214839.23	1000317.21	3
ES4864	899295.01	15922.8	0	0	6875.68	1316.79	0	0	0	77329.18	1000739.46	3
ES4865	855772.64	939.91	0	0	14315.57	0	0	0	10175.69	119539.67	1000743.48	3
ES4866	803295.96	0	0	0	2441.35	10597.59	5765	0	48078.77	130588.55	1000767.22	3
ES4867	672463.63	0	0	0	6162.69	101479.37	0	0	94071.19	126558.72	1000735.6	NA
ES4868	849269.11	11953.63	0	0	10257.87	0	12602.68	0	0	116678.83	1000762.12	3
ES4869	721904.65	46649.33	0	0	8830.54	0	0	0	9.27	223588.04	1000981.83	3
ES4870	897697.89	28932.81	0	0	26347.47	0	0	0	7875.15	39917.14	1000770.46	3
ES4871	559542.56	2944.05	0	0	4119.46	0	10570.27	0	18756.74	404825.5	1000758.58	NA
ES4872	826192.46	16018.17	0	0	3756.03	0	0	0	56907.74	97880.58	1000754.98	3
ES4873	847410.84	2703.01	0	0	19096.36	0	0	0	43751.5	88035.5	1000997.21	3
ES4874	945717.26	4388.7	0	0	3085.68	0	0	0	0	47603.17	1000794.81	3
ES4875	840716.46	3095.86	0	0	11236.08	0	0	0	12517.94	133235.71	1000802.05	3
ES4876	881742.11	7862.14	0	0	15307.27	0	0	0	14469.5	81432.94	1000813.96	3
ES4877	963382.12	1078.32	0	0	365.65	0	5234.49	0	20131.6	10175.25	1000367.43	3
ES4878	831866.38	32536.45	1545.69	0	6329.6	0	15741.88	0	0	112792.85	1000812.85	3
ES4879	956236.33	2674.3	0	0	0	21216.37	15131.6	0	2491.49	3062.53	1000812.62	3
ES4880	743736.03	0	0	0	0	20842.69	0	0	0	12036.81	776615.53	3
ES4881	50261.38	0	0	0	0	0	0	0	0	0	50261.38	3
ES4924	10192.45	599.03	0	0	0	0	0	0	0	5269.55	16061.03	NA
ES4925	655935.59	10346.36	0	1567.37	1202.73	283.09	0	0	0	40656.47	709991.61	3
ES4926	981190.31	3007.25	0	0	7016	623.31	0	0	0	8732.25	1000569.12	3
ES4927	884292.84	44150.9	0	2798.68	1674.94	0	0	0	16310.65	51582.18	1000810.19	3
ES4928	648117.53	291575.09	0	6906.76	4014.97	1740.93	0	0	11214.14	37006.96	1000576.38	NA
ES4929	782722.25	79668.76	0	3959.7	2306.66	1910.04	0	0	10643.24	119373.29	1000583.94	3
ES4930	873979.62	12226.68	0	3778.53	1204.19	2674.9	0	0	20088.9	86849.88	1000802.7	3
ES4931	791516.34	53343.19	0	1553.88	12477.74	0	0	0	8315.41	133384.62	1000591.18	3
ES4932	837887.73	21805.67	0	0	12943.72	0	0	0	4485.07	123692.12	1000814.31	3
ES4933	788890.56	50398.57	0	0	5131.18	0	0	0	4190.13	151997.34	1000607.78	3
ES4934	726160.94	72448.58	0	2458.58	7418.58	1441.99	0	0	8725.43	181542.58	1000196.68	3
ES4935	735428.01	29761.47	0	0	2961.19	0	0	0	3062.64	229596.91	1000810.22	3
ES4936	868451.71	5650.04	0	0	0	2789.15	0	0	1948.76	121771.7	1000611.36	3
ES4937	568809.43	100690.47	0	3440.94	13436.4	3427.85	2637.15	0	30150.77	278244.41	1000837.42	NA
ES4938	591644.79	318392.89	0	0	7433.63	7319.53	0	0	9242.25	66593.65	1000626.74	NA
ES4939	758712.68	80452.21	0	5407.45	4976.44	3369.03	0	0	29384.72	118324.75	1000627.28	3
ES4940	811652.29	33582.97	0	0	0	351.29	0	0	19039.24	136212.38	1000838.17	3
ES4941	715163.35	109909.02	0	9209.62	0	0	103653.41	0	7105.65	55598.11	1000639.16	3
ES4942	895149.43	5644.73	0	0	427.1	0	28350.91	0	0	71066.23	1000638.4	3
ES4943	873762.62	46175.71	0	0	2544.36	0	0	0	0	78377.79	1000860.48	3
ES4944	786027.05	69276.42	0	0	5223.04	0	65514.33	0	5712.38	68901.66	1000654.88	3
ES4945	670015.33	17649.67	0	17.4	4582.73	0	0	0	7346.8	301045.95	1000657.88	NA
ES4946	590130.65	137673.37	1846.72	1310.84	3738.21	108162.91	32106.96	0	0	125903.46	1000873.12	NA
ES4947	668904.34	121644.79	0	0	6893.86	97581.19	64918.74	0	3397.29	37344.66	1000684.87	NA
ES4948	746773.47	24521.91	0	0	6568.94	5347.29	0	0	59119.24	157940.79	1000271.64	3
ES4949	682785.44	5143.97	0	0	6158.92	0	0	0	17733.52	289074.71	1000896.56	NA
ES4950	117749.14	258925.9	0	0	3755.09	0	0	0	169607.71	450651.43	1000689.27	NA
ES4951	280656.01	149878.27	0	0	8135.26	2101.15	20988.73	0	388537.12	150361.02	1000657.56	NA
ES4952	67391.81	148709.41	77.42	0	4282.91	2111.04	56894.93	0	200178.33	521258.65	1000904.5	NA
ES4953	64830.28	88345.57	1276.32	0	230.56	10489.52	33867.1	0	150494.05	651182.91	1000716.31	NA
ES4954	7295.57	31047.83	0	0	14298.53	0	31486.85	0	156615.47	759975.8	1000720.05	6
ES4955	5110.62	92438.82	0	0	12420.96	0	16203.77	0	144581.64	729968.48	1000724.29	6
ES4956	52610.78	42387.4	0	0	20192.86	0	40573.75	0	1975.3	842972.79	1000712.88	6
ES4957	34740.41	103453.48	6573.78	0	17844.8	0	44688.81	0	90827.06	702806.91	1000935.25	6
ES4958	34542.55	138323.94	0	0	2208.21	0	0	0	15401.31	810232.67	1000708.68	6
ES4959	72545.07	82992.75	0	0	0	0	0	0	36855.23	808338.48	1000731.53	6
ES4960	362736.7	69106.09	0	0	2810.85	0	0	0	128757.13	437317.66	1000728.43	NA
ES4961	176962.86	224182.48	0	0	166.89	0	94119.1	0	316163.11	189337.1	1000931.54	NA
ES4962	150737.01	66266.35	0	0	0	71.51	0	0	63163.5	720294.78	1000533.15	6
ES4963	630103.48	723.89	0	0	4909.22	15986.61	0	0	113810.18	234991.66	1000525.04	NA
ES4964	864183.08	13943.36	0	0	6938.71	1616.89	0	0	6175.87	107897.57	1000755.48	3
ES4965	852986.37	11743.43	0	0	24522.69	0	0	0	24748.3	86774.24	1000775.03	3
ES4966	483572.3	54620.15	0	0	7633.66	338773.69	23991.5	0	77110.23	15065.62	1000767.15	4
ES4967	182577.45	2020.39	0	0	6467.47	597953.93	12167.33	0	189051.26	10517.7	1000755.53	4
ES4968	812597.5	6358.36	0	0	26215.79	0	6749.08	0	14.35	148835.81	1000770.89	3
ES4969	907172.87	40429.9	0	0	15873.04	0	0	0	0	37526.53	1001002.34	3
ES4970	897252.7	18482.67	0	0	32748.37	0	0	0	7205.48	45093.92	1000783.14	3
ES4971	872101.41	8910.36	0	0	3832.29	0	0	0	20006.48	95935.88	1000786.42	3
ES4972	869072	0	0	0	4255.37	0	0	0	77649.92	49817.78	1000795.07	3
ES4973	921992.44	14763.71	0	0	5041.64	2411.92	0	0	1683.45	55117.1	1001010.26	3
ES4974	854922.55	27142.88	0	0	3170.54	0	0	0	28110.09	87455.94	1000802	3
ES4975	840685.19	24780.63	0	0	15181.52	0	0	0	0	120173.84	1000821.18	3
ES4976	926267.19	646.24	0	0	1775.92	0	0	0	0	71921.08	1000610.43	3
ES4977	865845.65	11276.52	0	0	4979.23	0	11095.43	0	0	107414.22	1000611.05	3
ES4978	666551.66	14376.45	0	0	4796.5	0	374.09	0	22081.12	292650.17	1000829.99	NA
ES4979	976607.52	0	0	0	0	6055.85	6429.29	0	0	11745.23	1000837.89	3
ES4980	355280.96	1224.64	0	0	0	18767.17	0	0	0	31001.58	406274.35	3
ES5024	10553.38	468982.98	0	0	501.61	0	0	0	111.31	1156.52	481305.8	1
ES5025	718243.22	119453.68	0	1243.3	4300.24	0	0	0	2689.67	56303.27	902233.38	3
ES5026	829682.15	42700.21	0	3790.76	16934.46	2756.9	0	0	8458.59	96487.73	1000810.8	3
ES5027	766218.59	78762.5	0	3148.25	8738.37	1997.83	0	0	19875.28	122081.44	1000822.26	3
ES5028	831765	42241.65	0	0	1250.65	0	0	0	5052.74	120289.96	1000600	3
ES5029	840519.43	46618.6	0	613.44	2705.08	0	0	0	17190.21	92960.6	1000607.36	3
ES5030	779849.52	47832	0	2895.23	10711.63	913.2	0	0	5409.37	152992.83	1000603.78	3
ES5031	824857.8	109814.1	0	1874.43	6648.24	2340.15	0	0	7333.66	47961.67	1000830.05	3
ES5032	861645.31	68120.23	0	0	2045.41	2722.43	0	0	0	66293.39	1000826.77	3
ES5033	764103.89	76217.73	0	1683.06	3583.39	1134.42	0	0	20376.2	133314.07	1000412.76	3
ES5034	952840.51	0	0	0	660.8	0	0	0	0	46915.21	1000416.52	3
ES5035	825554.8	29294.63	0	11332.25	1077.32	2968.03	0	0	7374.19	123014.24	1000615.46	3
ES5036	854438.88	61247.76	0	0	0	0	0	0	11128.42	74039.1	1000854.16	3
ES5037	659191.07	173331.05	0	6686.68	1993.73	2232.93	7315.84	0	10269.02	139829.94	1000850.26	NA
ES5038	684966.66	179027.33	0	0	108.14	7503.95	0	0	23130.94	105914.34	1000651.36	NA
ES5039	475691.29	290454.17	0	0	9022.64	35282.2	0	0	3867.09	186333.1	1000650.49	NA
ES5040	883118.15	26897.74	0	1013.96	2805.88	0	0	0	1672.1	85122.69	1000630.52	3
ES5041	867855.89	9207.34	0	0	975.07	0	20891.13	0	0	101729.06	1000658.49	3
ES5042	798858.95	10388.26	0	4956.32	825.02	0	40219.39	0	7140.16	138485.27	1000873.37	3
ES5043	677430.91	202070.43	0	2496.26	658.2	1590.14	12678.14	0	22011.34	81933.98	1000869.4	NA
ES5044	212340.84	675770.72	10382.29	0	543.53	5829.52	63829.62	0	7339.43	24619.06	1000655.01	NA
ES5045	511682.86	287446.95	0	0	8733.14	3294.51	25885.63	0	43024.95	120566.32	1000634.36	NA
ES5046	495386	31196.52	0	0	3498.49	611.95	1478.2	0	746.95	467724.56	1000642.67	NA
ES5047	609099.51	112168.07	0	3883.62	8544.42	44529.44	7243.22	0	9255.64	205726.49	1000450.41	NA
ES5048	681920.77	78081.49	0	0	5465.13	103483.7	64059.64	0	8796.02	58652.24	1000458.99	NA
ES5049	553333.5	129443.51	0	0	15947.57	17555.88	83824.64	0	53496.22	147482.68	1001084	NA
ES5050	76197.73	138921.03	0	0	21704.97	2520.65	45121.37	0	210312.81	505883.59	1000662.15	NA
ES5051	86994.43	141861.66	0	0	5415.79	200.17	51624.84	0	485213.12	229351.9	1000661.91	NA
ES5052	38526.91	92095.73	0	0	3196.12	5382.99	0	0	27687.12	833796.89	1000685.76	6
ES5053	16488.76	75029.9	5285.79	0	6471.61	0	0	0	70041.09	827365.14	1000682.29	6
ES5054	3474.32	186600.97	0	0	2863.83	0	14721.33	0	39325.26	753696.04	1000681.75	6
ES5055	3897.3	22989.12	0	0	9816.39	0	47416.07	0	8293.15	908266.09	1000678.12	6
ES5056	1671.78	25358.35	0	0	1632.41	0	36259.3	0	16786.07	918986.25	1000694.16	6
ES5057	23480.53	51208.6	0	0	15093.25	0	53102.72	0	464000.53	394038.16	1000923.79	NA
ES5058	116419.27	64267.59	0	0	5669.61	66.61	87592.83	0	580202.81	146721.32	1000940.04	NA
ES5059	57669.39	37959.1	0	0	2099.78	2039.57	74955.66	6356.12	496710.96	322934.22	1000724.8	NA
ES5060	79442.25	30814.43	0	0	3519.54	0	4192.95	83562.67	402974.88	396217.91	1000724.63	NA
ES5061	182954.84	120790.97	0	0	0	0	67835.98	0	554931.04	73997.45	1000510.28	NA
ES5062	252167.08	35434.2	0	0	0	12743.55	5819.79	0	46576.89	647783.65	1000525.16	NA
ES5063	262307.73	35698.42	0	0	5647.77	0	0	0	3211.47	693851.36	1000716.75	NA
ES5064	736553.37	87193.98	0	0	13566.07	0	0	0	17709.48	145705	1000727.9	3
ES5065	835868.79	23872.39	0	0	15998.26	0	0	0	2623.6	122373.44	1000736.48	3
ES5066	866983.52	75864.57	0	0	23273.39	8283.28	15644.77	0	9076.98	1601.44	1000727.95	3
ES5067	473856.44	105855.59	0	0	8852.69	71332.87	45197.45	0	172533.27	123139.42	1000767.73	NA
ES5068	874352.89	74273.81	0	0	10027.71	0	0	0	12848.94	29264.18	1000767.53	3
ES5069	744503.8	68122.27	7780.59	0	15820.03	0	0	0	2262.18	162497.81	1000986.68	3
ES5070	897885.98	28366.54	587	0	20933.86	0	0	0	0	53002.46	1000775.84	3
ES5071	931860.78	6575.15	0	0	11428.86	0	0	0	6205.97	44895.86	1000966.62	3
ES5072	830697.22	11264.61	0	0	1706.93	0	0	0	77987.89	79114.85	1000771.5	3
ES5073	843917.43	6348.14	0	0	6828.89	0	0	0	5354.77	138341.26	1000790.49	3
ES5074	961179.9	8377.52	0	0	2800.34	0	0	0	1741.35	26692.08	1000791.19	3
ES5075	951837.53	7475.79	0	0	0	0	0	0	0	41493.96	1000807.28	3
ES5076	924349.99	1791.49	0	0	3408.24	0	7989.59	0	0	62836.79	1000376.1	3
ES5077	971835.61	0	0	0	4680.18	0	1007.76	0	537.76	22768.9	1000830.21	3
ES5078	734197.09	24599.22	0	0	3364.38	0	0	0	4242.76	234434.52	1000837.97	3
ES5079	821344.93	24250.29	0	0	4981.39	30785.63	7811.95	0	0	111683.52	1000857.71	3
ES5080	343282.46	94.69	0	0	0	26542.77	0	0	0	38151.79	408071.71	3
ES5124	242234.79	49608.77	0	0	2497.46	0	0	0	11569.77	112330.24	418241.03	NA
ES5125	747773.57	84175.03	0	3568.01	4322.85	1053.64	0	0	10634.54	149037.84	1000565.48	3
ES5126	777868.93	42701.3	0	606.84	3086.57	15251.33	0	0	1028.18	160243.93	1000787.08	3
ES5127	883704.33	43025.86	0	10553.88	4065.93	1213.34	0	0	5390.97	52650.64	1000604.95	3
ES5128	824818.92	104686.65	0	1702.31	0	0	0	0	8842.03	60746.01	1000795.92	3
ES5129	732969.27	28657.34	0	1887.53	1338.81	0	0	0	27606.96	208129.41	1000589.32	3
ES5130	877694.67	3785.66	0	3577.32	568.84	0	0	0	18427.5	96550.8	1000604.79	3
ES5131	740850.83	18117.78	0	3740.52	4129.71	886.69	0	0	32111.55	200997.75	1000834.83	3
ES5132	836713.2	36262.42	0	2013.82	2359.37	0	0	0	27678.6	95385.14	1000412.55	3
ES5133	790626.43	167.83	0	206.85	595.52	0	0	0	18427.33	190596.15	1000620.11	3
ES5134	896715.18	18984.03	0	0	367.25	5273.75	0	0	40976.48	38291.33	1000608.02	3
ES5135	738431.5	15977.58	0	2881.74	283.06	0	0	0	14934.37	228114.7	1000622.95	3
ES5136	433045.32	40271.01	0	505.53	1152.44	3834.59	0	0	81460.27	440577.13	1000846.29	NA
ES5137	728197.15	63957.54	0	9221.66	2762.84	8213.86	0	0	5382.98	182907.04	1000643.07	3
ES5138	824662.52	10570.5	0	6691.16	0	0	0	0	55870.08	102845.3	1000639.56	3
ES5139	709577.85	122593.98	0	19320.54	2895.75	811.65	0	0	22667.08	122964.05	1000830.9	3
ES5140	858637.24	2093.57	0	6766.5	2024.99	0	0	0	27265.76	103855.17	1000643.23	3
ES5141	739910.04	65259.5	0	0	4069.38	1422.25	0	0	27372.11	162613.66	1000646.94	3
ES5142	808293.15	6489.35	0	1331.41	2400.4	0	0	0	5.88	182342.29	1000862.48	3
ES5143	795480.16	79072.43	0	5393.15	5115.1	6414.46	0	0	21119.19	88068.16	1000662.65	3
ES5144	581708.67	220900.87	0	0	8438.66	0	25115.17	0	3307.34	161184.4	1000655.11	NA
ES5145	429220.62	300398.63	0	0	6370.19	123.32	126645.44	0	0	138103.77	1000861.97	NA
ES5146	583511.43	45807.59	0	0	3771.74	15835.3	11460.44	0	31431.03	308852.53	1000670.06	NA
ES5147	330254.45	148982.79	0	0	4021.52	0	0	0	19592.28	497396.77	1000247.81	NA
ES5148	335523.19	19982.08	0	0	3706.91	0	12901.77	0	0	628564.03	1000677.98	NA
ES5149	650706.13	105639.59	0	0	7401.69	0	1909.94	0	34007.08	201236.91	1000901.34	NA
ES5150	409129.79	53802.49	0	0	777.62	0	83255.73	0	436152.98	17590.65	1000709.26	NA
ES5151	146851.76	141983.34	0	0	26407.08	0	104706.81	0	579897.77	858.83	1000705.59	NA
ES5152	63755.02	227889.18	0	0	8824.69	1549.56	0	0	436112.38	262578.62	1000709.45	NA
ES5153	74541.07	82489.96	0	0	4966.14	4712.13	28199.43	0	276108.7	529891.46	1000908.89	NA
ES5154	9161.51	51282.28	0	0	17081.11	0	74452.05	0	157923.06	690793.35	1000693.36	NA
ES5155	630.71	71144.23	0	0	9425.45	0	77513.93	0	18679.26	823292.07	1000685.65	6
ES5156	8720.72	19843.82	0	0	4794.83	5591.08	76411.11	0	481138.31	404205.73	1000705.6	NA
ES5157	10641.37	1770.63	0	0	896.1	12514.64	132324.07	19191.75	740207.43	83167.64	1000713.63	5
ES5158	7393.78	10048.04	0	0	0	0	145818.48	34166.01	480154	323352.35	1000932.66	NA
ES5159	8157.87	5453.62	0	0	0	0	330990.16	0	504219.22	151904.23	1000725.1	NA
ES5160	10665.2	2410.99	0	0	0	0	339799.64	31733.81	616119.04	0	1000728.68	NA
ES5161	0	9236.47	0	0	0	0	285682.99	11932.91	693461.63	0	1000314	NA
ES5162	221274.47	145891.66	0	0	4089.81	4743.2	129766.94	33563.23	359735.8	101694.51	1000759.62	NA
ES5163	431266.96	69981.54	8084.33	0	15608.12	2216.17	0	169.71	67952.17	405482.03	1000761.03	NA
ES5164	620005.51	72028.73	0	0	5254.28	0	4778.87	50290.62	149067.1	99338.9	1000764.01	NA
ES5165	480495.05	17882.55	0	0	6753.31	0	3897.62	88488.57	170157.73	233295.95	1000970.78	NA
ES5166	779337.27	9605.23	0	0	18207.23	0	8547.36	0	33385.85	151673.57	1000756.51	3
ES5167	536561.98	363.98	0	0	3412.19	0	32930.71	0	0	427495.47	1000764.33	NA
